p_val	avg_logFC	pct.1	pct.2	p_val_adj	abs	genename
Atp6v0e	7.61794279486882e-05	0.326774053369996	0.424	0.397	1	0.326774053369996	Atp6v0e
D130020L05Rik	7.62232610809361e-05	0.0117564881417818	0.124	0.098	1	0.0117564881417818	D130020L05Rik
Ccnd2	7.63668642474685e-05	0.373904034097424	0.482	0.467	1	0.373904034097424	Ccnd2
Pop4	7.6882254711541e-05	-0.0104033234427793	0.175	0.132	1	0.0104033234427793	Pop4
Clstn1	7.76849502155402e-05	0.00887498561856444	0.116	0.132	1	0.00887498561856444	Clstn1
Scfd2	7.79472108791552e-05	-0.00317759538749168	0.205	0.175	1	0.00317759538749168	Scfd2
Hdac5	7.86532865721381e-05	-0.0362505392638758	0.178	0.234	1	0.0362505392638758	Hdac5
Zfand2b	7.96019061066771e-05	0.135786805957826	0.21	0.159	1	0.135786805957826	Zfand2b
Nsun6	7.96849219692131e-05	-0.00883236754599416	0.116	0.159	1	0.00883236754599416	Nsun6
Lst1	8.15273960485101e-05	0.040818904561687	0.202	0.247	1	0.040818904561687	Lst1
Clpb	8.16883088832726e-05	0.00624764389880779	0.139	0.181	1	0.00624764389880779	Clpb
Camk2b	8.25148344700365e-05	0.0172188540746589	0.174	0.217	1	0.0172188540746589	Camk2b
Khnyn	8.32990154395925e-05	-0.043032692484549	0.188	0.24	1	0.043032692484549	Khnyn
Morc3	8.33136914500873e-05	0.130782367057102	0.279	0.232	1	0.130782367057102	Morc3
2810474O19Rik	8.34345330626193e-05	0.0353494938957044	0.272	0.344	1	0.0353494938957044	2810474O19Rik
Bloc1s5	8.35691836497494e-05	0.0513855281377975	0.198	0.138	1	0.0513855281377975	Bloc1s5
Prelid3b	8.38538230165792e-05	0.0253533440527046	0.228	0.279	1	0.0253533440527046	Prelid3b
Rnaset2b	8.39502007939553e-05	0.0232448280318535	0.348	0.43	1	0.0232448280318535	Rnaset2b
Fez2	8.42867092818474e-05	-0.0725027857844764	0.224	0.264	1	0.0725027857844764	Fez2
Tgfbr3	8.43593676217214e-05	0.0548809535329664	0.208	0.163	1	0.0548809535329664	Tgfbr3
Pomp	8.48747319783537e-05	0.000534340527177823	0.451	0.577	1	0.000534340527177823	Pomp
Rps12	8.50980711322404e-05	-0.148940449118759	0.284	0.369	1	0.148940449118759	Rps12
Vcpkmt	8.544698500186e-05	0.0845436896743098	0.224	0.179	1	0.0845436896743098	Vcpkmt
Ndufaf4	8.57674060079685e-05	0.0628441306016418	0.278	0.231	1	0.0628441306016418	Ndufaf4
Senp7	8.58329699440588e-05	0.167845931448572	0.207	0.252	1	0.167845931448572	Senp7
Pygb	8.60153462405336e-05	-0.00278097614638963	0.15	0.187	1	0.00278097614638963	Pygb
Polr1e	8.67000579532495e-05	0.0139480012589901	0.132	0.175	1	0.0139480012589901	Polr1e
Rps19bp1	8.68224341353031e-05	0.0401168832267949	0.246	0.208	1	0.0401168832267949	Rps19bp1
Klf4	8.70068176886163e-05	-0.125263533244569	0.265	0.302	1	0.125263533244569	Klf4
Prdx5	8.70180175770183e-05	0.345679850207306	0.481	0.451	1	0.345679850207306	Prdx5
Papd4	8.77204805904406e-05	0.0559743638609171	0.253	0.212	1	0.0559743638609171	Papd4
Rbm43	8.84431413662638e-05	0.00677151863321625	0.099	0.148	1	0.00677151863321625	Rbm43
Carhsp1	8.88004624461431e-05	0.0786226348819395	0.201	0.147	1	0.0786226348819395	Carhsp1
Tmem243	8.90546379784836e-05	0.141747194943591	0.229	0.275	1	0.141747194943591	Tmem243
Dstn	8.97044926040545e-05	0.0362675178709857	0.216	0.172	1	0.0362675178709857	Dstn
Dnajc7	9.01209158891509e-05	0.0459078389056555	0.285	0.368	1	0.0459078389056555	Dnajc7
Lyrm4	9.01422730757078e-05	0.00275647696333216	0.134	0.177	1	0.00275647696333216	Lyrm4
Ddx3y	9.02172305049706e-05	-0.180962407537529	0.151	0.218	1	0.180962407537529	Ddx3y
Oas1a	9.0317296491811e-05	0.0139636509980698	0.173	0.214	1	0.0139636509980698	Oas1a
Ints3	9.03533719989491e-05	0.0690780087170453	0.104	0.139	1	0.0690780087170453	Ints3
Tecpr2	9.04356399093435e-05	0.0282762705292817	0.159	0.159	1	0.0282762705292817	Tecpr2
Ptpn14	9.04592472809966e-05	0.0146378782607433	0.142	0.063	1	0.0146378782607433	Ptpn14
Gtpbp6	9.13204029680529e-05	0.0516352724501673	0.204	0.157	1	0.0516352724501673	Gtpbp6
E230032D23Rik	9.16511204927231e-05	0.0796447021549265	0.185	0.227	1	0.0796447021549265	E230032D23Rik
Nudc	9.17690899437027e-05	0.0142066625120291	0.236	0.317	1	0.0142066625120291	Nudc
Tmem263	9.17725743664181e-05	0.0504381936556314	0.096	0.155	1	0.0504381936556314	Tmem263
Ahsa1	9.18035621585424e-05	0.044242787921521	0.23	0.302	1	0.044242787921521	Ahsa1
Tspan5	9.23314321150836e-05	0.0635232757030209	0.223	0.189	1	0.0635232757030209	Tspan5
Gtpbp8	9.23888955581793e-05	0.00314967208852546	0.167	0.128	1	0.00314967208852546	Gtpbp8
Zfp955a	9.24269541635382e-05	0.000196065516056766	0.149	0.096	1	0.000196065516056766	Zfp955a
Ubqln2	9.246407799246e-05	-0.0309630034867219	0.156	0.211	1	0.0309630034867219	Ubqln2
Ilkap	9.24750420484754e-05	0.0848521050422866	0.236	0.291	1	0.0848521050422866	Ilkap
Naa50	9.25090243119896e-05	0.0709868971730552	0.263	0.217	1	0.0709868971730552	Naa50
2210016F16Rik	9.27842616985255e-05	0.0679647915209164	0.226	0.274	1	0.0679647915209164	2210016F16Rik
Tagap	9.30244372435293e-05	-0.139041733806003	0.377	0.456	1	0.139041733806003	Tagap
Sos2	9.31598835612347e-05	-0.00900991425118966	0.164	0.199	1	0.00900991425118966	Sos2
Slc39a13	9.43129718437465e-05	0.0128469346703998	0.167	0.201	1	0.0128469346703998	Slc39a13
Gm11131	9.55898276077349e-05	0.0426488979786293	0.132	0.182	1	0.0426488979786293	Gm11131
Il23a	9.5938683285673e-05	0.0310133591737822	0.145	0.093	1	0.0310133591737822	Il23a
Fastkd2	9.65533666246645e-05	0.0270446728901491	0.154	0.208	1	0.0270446728901491	Fastkd2
Sf1	9.6614178175109e-05	0.058708531370241	0.277	0.342	1	0.058708531370241	Sf1
Kdm4a	9.66913330548086e-05	-0.00524559896759802	0.17	0.134	1	0.00524559896759802	Kdm4a
Rpusd3	9.70793357179136e-05	0.0411658548193864	0.175	0.093	1	0.0411658548193864	Rpusd3
Tmem68	9.74374298720646e-05	0.00665233958428922	0.209	0.157	1	0.00665233958428922	Tmem68
Ccdc167	9.78129272864824e-05	0.00731687628734262	0.138	0.175	1	0.00731687628734262	Ccdc167
P3h4	9.78940848458173e-05	0.0219393585981053	0.078	0.114	1	0.0219393585981053	P3h4
Rab27a	9.79307237924624e-05	-0.0121293966776097	0.165	0.129	1	0.0121293966776097	Rab27a
Arhgef6	9.79311927684147e-05	0.0586172419190179	0.194	0.249	1	0.0586172419190179	Arhgef6
Wdyhv1	9.79725785134942e-05	0.0335024533792639	0.165	0.124	1	0.0335024533792639	Wdyhv1
Pex19	9.8087100783659e-05	0.0560141284637049	0.237	0.287	1	0.0560141284637049	Pex19
Sp3os	9.83736407675227e-05	0.00143309512609466	0.137	0.18	1	0.00143309512609466	Sp3os
Kat5	9.85237257798304e-05	0.0241879372200079	0.146	0.101	1	0.0241879372200079	Kat5
Sec16a	9.86872295540739e-05	0.0134954184132557	0.099	0.147	1	0.0134954184132557	Sec16a
Rffl	9.95734182595648e-05	-0.000946731817289326	0.124	0.17	1	0.000946731817289326	Rffl
Faap100	0.000100050223326161	0.0191056762355677	0.118	0.166	1	0.0191056762355677	Faap100
Sufu	0.000100170955534559	0.0407573800537412	0.164	0.127	1	0.0407573800537412	Sufu
Slc29a1	0.000100184415782814	0.0112462654224869	0.23	0.19	1	0.0112462654224869	Slc29a1
Leo1	0.00010025160291089	0.0214012700816104	0.186	0.131	1	0.0214012700816104	Leo1
Gcc2	0.000100497710232954	0.0776971534530077	0.272	0.231	1	0.0776971534530077	Gcc2
Pgap2	0.00010053334438043	0.0358158946243215	0.183	0.133	1	0.0358158946243215	Pgap2
Prkab1	0.000100553074132978	-0.0370821570751216	0.104	0.148	1	0.0370821570751216	Prkab1
Fopnl	0.000100569065217302	-0.00211641798893286	0.192	0.245	1	0.00211641798893286	Fopnl
Myo1c	0.000101175188409947	0.0004030395478818	0.094	0.149	1	0.0004030395478818	Myo1c
Uros	0.000101581131059708	0.0497690962809034	0.157	0.126	1	0.0497690962809034	Uros
Tceal9	0.000101865706292502	-0.0121674367125739	0.268	0.321	1	0.0121674367125739	Tceal9
Pinx1	0.000101880515133311	0.0222915053197682	0.135	0.174	1	0.0222915053197682	Pinx1
Dcaf10	0.00010214862034784	-0.0217267590280369	0.096	0.139	1	0.0217267590280369	Dcaf10
Unk	0.000102437142119243	0.0258995413538437	0.154	0.108	1	0.0258995413538437	Unk
Exoc3	0.000102770688424115	0.122980408177709	0.247	0.203	1	0.122980408177709	Exoc3
Gm37305	0.000102881223340544	-0.0151766617202365	0.044	0.116	1	0.0151766617202365	Gm37305
Gm42722	0.000103360846530522	0.0723249065554402	0.185	0.222	1	0.0723249065554402	Gm42722
Crybg2	0.000103376299415627	0.00267075349206161	0.161	0.117	1	0.00267075349206161	Crybg2
Ak2	0.000104941913203136	0.125200606101691	0.229	0.292	1	0.125200606101691	Ak2
Fmr1	0.000105326724816897	0.036200231767311	0.276	0.243	1	0.036200231767311	Fmr1
Gpr68	0.000105509699731636	0.0826007546574201	0.108	0.063	1	0.0826007546574201	Gpr68
Rnf6	0.000106105998805947	0.0748342495332606	0.176	0.219	1	0.0748342495332606	Rnf6
Pttg1	0.000106354159625155	0.191914564067866	0.34	0.298	1	0.191914564067866	Pttg1
Dedd2	0.00010645270819198	0.00343245795700486	0.182	0.238	1	0.00343245795700486	Dedd2
Wasf2	0.000106634799379992	0.110791288399103	0.268	0.334	1	0.110791288399103	Wasf2
Cyb561d2	0.000106871487868063	0.076185006038342	0.157	0.202	1	0.076185006038342	Cyb561d2
Mrto4	0.00010738551807625	-0.0143337290624034	0.176	0.226	1	0.0143337290624034	Mrto4
Zfp131	0.000107712250272722	0.0484613578630458	0.253	0.213	1	0.0484613578630458	Zfp131
Prorsd1	0.000108483007445683	0.0494332444890282	0.267	0.322	1	0.0494332444890282	Prorsd1
Ndst1	0.000108519101235208	0.0200890585721607	0.199	0.145	1	0.0200890585721607	Ndst1
Ncbp3	0.000108650873056413	0.186614165384863	0.214	0.164	1	0.186614165384863	Ncbp3
Gtf3c1	0.000108719075358642	-0.00244489425309075	0.171	0.214	1	0.00244489425309075	Gtf3c1
Far1	0.000109432844274603	0.0380783454871735	0.183	0.231	1	0.0380783454871735	Far1
Wdr53	0.000109476942254785	0.0119805937606189	0.219	0.18	1	0.0119805937606189	Wdr53
BC147527	0.000109512745274845	0.0889066606103013	0.098	0.143	1	0.0889066606103013	BC147527
Taf9b	0.000109931183156121	0.00716490669396753	0.195	0.231	1	0.00716490669396753	Taf9b
Pym1	0.000110183763432885	-0.034686231711513	0.18	0.247	1	0.034686231711513	Pym1
Klhl15	0.000110187975091764	0.0140394099806185	0.199	0.17	1	0.0140394099806185	Klhl15
Iqce	0.000110360480044307	0.0131909747903555	0.141	0.168	1	0.0131909747903555	Iqce
Sphk2	0.000110360894206176	-0.0049017375282018	0.194	0.153	1	0.0049017375282018	Sphk2
Insig1	0.000110493312723041	0.021805450752746	0.173	0.22	1	0.021805450752746	Insig1
Supt16	0.000110849288527603	0.0811149195174898	0.167	0.214	1	0.0811149195174898	Supt16
Aga	0.000111569695460511	0.063833426579552	0.15	0.11	1	0.063833426579552	Aga
Mcm3	0.000111808196937346	0.00825844780297524	0.204	0.249	1	0.00825844780297524	Mcm3
Mrpl47	0.000111922798726024	0.00445773038028549	0.149	0.193	1	0.00445773038028549	Mrpl47
Bag5	0.000112035112355908	0.109768234593006	0.189	0.231	1	0.109768234593006	Bag5
Rwdd1	0.000112306338535849	0.0820397139389033	0.295	0.371	1	0.0820397139389033	Rwdd1
Ywhaq	0.000114048482150983	0.0742328907664785	0.314	0.411	1	0.0742328907664785	Ywhaq
Huwe1	0.000114324621125012	0.0907038607272828	0.252	0.312	1	0.0907038607272828	Huwe1
Anp32a	0.000114503709903681	0.236133504255617	0.615	0.62	1	0.236133504255617	Anp32a
Esyt2	0.000116232805320588	-0.0348436256272436	0.219	0.278	1	0.0348436256272436	Esyt2
Secisbp2	0.000116353369177286	0.0689571460872998	0.233	0.187	1	0.0689571460872998	Secisbp2
Cab39	0.000116381976321082	0.0171702739697678	0.241	0.29	1	0.0171702739697678	Cab39
Prepl	0.000117961430485401	0.000216424982405761	0.102	0.148	1	0.000216424982405761	Prepl
Ybx3	0.00011796949002876	-0.00981094774650673	0.165	0.216	1	0.00981094774650673	Ybx3
Arhgap1	0.000117972438625324	0.0122602339341837	0.083	0.133	1	0.0122602339341837	Arhgap1
Tmem248	0.000118452368195267	-0.00630721756937885	0.24	0.283	1	0.00630721756937885	Tmem248
Dguok	0.000118606220010897	0.0828347387271976	0.288	0.355	1	0.0828347387271976	Dguok
Urb2	0.000118682227135125	0.00582614401988569	0.111	0.065	1	0.00582614401988569	Urb2
Pnisr	0.000119859388276752	0.328366491950526	0.372	0.329	1	0.328366491950526	Pnisr
Mettl9	0.000119971287659199	0.0480486680189248	0.163	0.212	1	0.0480486680189248	Mettl9
Rbks	0.000120708154898272	-0.00419138583452928	0.183	0.147	1	0.00419138583452928	Rbks
Prps1l3	0.000121349172891273	0.0451389462748334	0.164	0.194	1	0.0451389462748334	Prps1l3
Tatdn1	0.000121815450626621	-0.0189715951950165	0.188	0.234	1	0.0189715951950165	Tatdn1
Arid2	0.000122560590807528	0.0733197250625119	0.23	0.184	1	0.0733197250625119	Arid2
Add1	0.000122723514410884	0.15239784404855	0.27	0.219	1	0.15239784404855	Add1
Acsl1	0.00012381628288053	0.0616197581110259	0.232	0.181	1	0.0616197581110259	Acsl1
Upf3a	0.000123934627383315	0.0839977668468372	0.167	0.21	1	0.0839977668468372	Upf3a
Fbxw2	0.000124407719099167	0.0015612895061472	0.358	0.434	1	0.0015612895061472	Fbxw2
Taf6l	0.00012441133756966	0.0953070464940494	0.261	0.334	1	0.0953070464940494	Taf6l
Cnn2	0.000124868268285106	0.243763177619472	0.592	0.603	1	0.243763177619472	Cnn2
Fam216a	0.000124973053405691	0.0254648705857839	0.109	0.151	1	0.0254648705857839	Fam216a
Endov	0.000125103011374312	0.0286821294969173	0.087	0.138	1	0.0286821294969173	Endov
Cltc	0.000125360218110291	0.0702582759830395	0.224	0.277	1	0.0702582759830395	Cltc
Skap2	0.000125693128708304	0.00672520380653002	0.228	0.178	1	0.00672520380653002	Skap2
Dpp8	0.000125749050189923	0.113527303848785	0.215	0.175	1	0.113527303848785	Dpp8
Rbck1	0.000125901386256829	0.0189874640990706	0.188	0.258	1	0.0189874640990706	Rbck1
Taf4	0.000127989469141713	0.0426533755028113	0.149	0.093	1	0.0426533755028113	Taf4
Arcn1	0.000128034657989041	0.15966840729791	0.236	0.283	1	0.15966840729791	Arcn1
Cd7	0.000128215947402399	0.477627070058656	0.45	0.416	1	0.477627070058656	Cd7
Pcyt2	0.000128552489882812	0.106773756439618	0.151	0.109	1	0.106773756439618	Pcyt2
Olfr889	0.000128984772515494	0.0163126161718209	0.241	0.194	1	0.0163126161718209	Olfr889
Lsm1	0.000129622016159262	0.115150886434868	0.205	0.258	1	0.115150886434868	Lsm1
Sept11	0.000130121393494991	0.0939900084340232	0.19	0.233	1	0.0939900084340232	Sept11
Ube2z	0.000130360158057563	0.011294088662501	0.115	0.161	1	0.011294088662501	Ube2z
Ppib	0.000130697137641837	0.240314696090958	0.533	0.524	1	0.240314696090958	Ppib
H2-T22	0.000131602440984246	0.318004191393482	0.452	0.435	1	0.318004191393482	H2-T22
Ankrd26	0.000131944167025024	-0.0136587409490427	0.175	0.147	1	0.0136587409490427	Ankrd26
Rnf141	0.000132455156971382	0.0356062330467426	0.158	0.107	1	0.0356062330467426	Rnf141
Dus3l	0.000132908253681136	-0.00450636752324801	0.173	0.214	1	0.00450636752324801	Dus3l
Umad1	0.000133194332749147	-0.0242781238861879	0.115	0.146	1	0.0242781238861879	Umad1
Dusp28	0.000134580660251317	0.0424207164680148	0.197	0.155	1	0.0424207164680148	Dusp28
Abcd1	0.000134833904089913	0.0409785511187462	0.113	0.153	1	0.0409785511187462	Abcd1
Mtcp1	0.000135786237301011	-0.0113536318741335	0.085	0.129	1	0.0113536318741335	Mtcp1
Anxa6	0.00013622001818212	0.29144216200108	0.423	0.389	1	0.29144216200108	Anxa6
Gm49322	0.000136267281755837	0.0129408722148016	0.072	0.109	1	0.0129408722148016	Gm49322
Dpp4	0.000136411253631898	0.0654033338164046	0.243	0.204	1	0.0654033338164046	Dpp4
Phgdh	0.000136757102239708	0.0124159108083679	0.215	0.28	1	0.0124159108083679	Phgdh
Casp7	0.000136898469489239	-0.0178763320534939	0.148	0.199	1	0.0178763320534939	Casp7
Slc30a4	0.000137003741886797	0.0173683631577425	0.124	0.043	1	0.0173683631577425	Slc30a4
Armt1	0.00013760939659047	-0.00502888935775384	0.081	0.115	1	0.00502888935775384	Armt1
Mknk1	0.000137662968951929	0.0148560159314394	0.151	0.193	1	0.0148560159314394	Mknk1
Rab11a	0.000137693338100166	0.066063116872459	0.212	0.268	1	0.066063116872459	Rab11a
Rgs1	0.000137940465504632	-0.10949600409803	0.368	0.438	1	0.10949600409803	Rgs1
Mrpl52	0.000138410820768399	-0.0215438222562914	0.423	0.54	1	0.0215438222562914	Mrpl52
Akap2	0.00013881275116217	0.0133220822285926	0.184	0.133	1	0.0133220822285926	Akap2
Ahsa2	0.000141274416938194	0.0004255417269238	0.13	0.178	1	0.0004255417269238	Ahsa2
1500011B03Rik	0.000142237959347452	-0.000100181249871378	0.146	0.192	1	0.000100181249871378	1500011B03Rik
Zfr	0.000142969003075125	0.126773190539074	0.222	0.261	1	0.126773190539074	Zfr
Mtf2	0.000143825198061517	0.21841030828843	0.26	0.212	1	0.21841030828843	Mtf2
mt-Atp8	0.000145931549722505	0.0218588010104263	0.236	0.198	1	0.0218588010104263	mt-Atp8
Btf3l4	0.000145989716060556	0.00310311205965698	0.137	0.154	1	0.00310311205965698	Btf3l4
Mapk1	0.000147098107982546	0.137382848309849	0.306	0.264	1	0.137382848309849	Mapk1
Dbp	0.000147400118056041	-0.0299272189381226	0.234	0.2	1	0.0299272189381226	Dbp
Gm15441	0.000147402077913838	0.0175775643910812	0.124	0.144	1	0.0175775643910812	Gm15441
Nipbl	0.000148051312472097	0.161345650690097	0.257	0.322	1	0.161345650690097	Nipbl
Tef	0.000148688603613318	0.0319129623451012	0.104	0.092	1	0.0319129623451012	Tef
Mrpl46	0.000149771750197996	0.149037692252757	0.251	0.305	1	0.149037692252757	Mrpl46
Eef2k	0.000150097314398608	-0.00391515883850314	0.112	0.101	1	0.00391515883850314	Eef2k
Hsd17b10	0.000150160314800085	0.0343794450673641	0.237	0.308	1	0.0343794450673641	Hsd17b10
Smim3	0.000151332868578011	0.0257080852823997	0.111	0.156	1	0.0257080852823997	Smim3
Hectd1	0.000151822173895298	0.0932926597964922	0.303	0.381	1	0.0932926597964922	Hectd1
Gm42670	0.000152638741914715	-0.00932404329388764	0.101	0.114	1	0.00932404329388764	Gm42670
Selenot	0.000153779486545603	0.06940797704374	0.251	0.307	1	0.06940797704374	Selenot
Camta2	0.000153878537486038	0.0561755108154572	0.148	0.192	1	0.0561755108154572	Camta2
Crkl	0.00015397801410085	0.0409201680552754	0.173	0.126	1	0.0409201680552754	Crkl
Gnl2	0.000154955568158411	0.0488068267494637	0.196	0.242	1	0.0488068267494637	Gnl2
Cdc26	0.000155728171628736	0.0559922726276327	0.29	0.357	1	0.0559922726276327	Cdc26
Cyp4f16	0.000157173205390466	0.00771420734923064	0.134	0.094	1	0.00771420734923064	Cyp4f16
Htatip2	0.000157896069993632	0.0788124306856993	0.231	0.188	1	0.0788124306856993	Htatip2
Prmt7	0.000158120615804687	-0.0114704594271042	0.175	0.219	1	0.0114704594271042	Prmt7
Nol10	0.000158209451260005	0.0206729911718274	0.191	0.229	1	0.0206729911718274	Nol10
Scyl1	0.000158210910104671	0.0827322062115589	0.121	0.153	1	0.0827322062115589	Scyl1
Stk3	0.000158947165020634	0.00969085479703679	0.11	0.063	1	0.00969085479703679	Stk3
Prps1	0.000159110834242122	-0.0126880352418896	0.14	0.19	1	0.0126880352418896	Prps1
Cmc2	0.000159956332862009	0.0640882375710697	0.181	0.136	1	0.0640882375710697	Cmc2
Mrpl48	0.000160212136008625	0.110613112450934	0.262	0.314	1	0.110613112450934	Mrpl48
2700038G22Rik	0.000160388161082403	-0.0291736170596832	0.163	0.215	1	0.0291736170596832	2700038G22Rik
Phc1	0.000161170218675379	-0.0145296341958277	0.112	0.093	1	0.0145296341958277	Phc1
Tmem147	0.000162185712484184	0.139159306003706	0.232	0.29	1	0.139159306003706	Tmem147
Rai1	0.000162213242445481	-0.0362836737452504	0.175	0.221	1	0.0362836737452504	Rai1
Rbm38	0.000164360857524618	0.122829598993535	0.285	0.36	1	0.122829598993535	Rbm38
Lap3	0.000164904413140894	-0.0555604066241165	0.175	0.219	1	0.0555604066241165	Lap3
Lrrc8a	0.000165883603490878	0.0770942631237286	0.125	0.167	1	0.0770942631237286	Lrrc8a
Rexo4	0.000166281816407531	0.108649473728893	0.253	0.207	1	0.108649473728893	Rexo4
Mrm1	0.000167549715168294	0.0176492604902448	0.136	0.166	1	0.0176492604902448	Mrm1
Zfp943	0.000168871273091133	0.0469795838215915	0.136	0.094	1	0.0469795838215915	Zfp943
Gm15915	0.000169236513631551	0.00277244933382849	0.086	0.137	1	0.00277244933382849	Gm15915
Pop1	0.000169264035681251	0.0216946914267986	0.121	0.178	1	0.0216946914267986	Pop1
Ndufa2	0.00017060239410332	0.191463040656443	0.699	0.739	1	0.191463040656443	Ndufa2
Gramd1b	0.00017304950948287	-0.000777415887271496	0.142	0.179	1	0.000777415887271496	Gramd1b
Mrpl51	0.000173367530544621	0.170848812300826	0.216	0.267	1	0.170848812300826	Mrpl51
Dnah8	0.000173708779324144	0.0773652490439533	0.182	0.124	1	0.0773652490439533	Dnah8
Thop1	0.000174224580733215	-0.00294686508536202	0.13	0.106	1	0.00294686508536202	Thop1
Tmcc1	0.000174363143233351	0.022877466518552	0.22	0.259	1	0.022877466518552	Tmcc1
Rbm41	0.000174528535587685	-0.00113516912759811	0.081	0.162	1	0.00113516912759811	Rbm41
Eif4e	0.000177060436460586	-0.0207760304326822	0.206	0.263	1	0.0207760304326822	Eif4e
Lmbr1l	0.000177278056970498	0.0122641914332849	0.177	0.224	1	0.0122641914332849	Lmbr1l
Tpm3-rs7	0.00017762999115939	0.0846894963736397	0.215	0.257	1	0.0846894963736397	Tpm3-rs7
Cox6c	0.000179647400715255	0.170201170452613	0.779	0.833	1	0.170201170452613	Cox6c
Calhm2	0.000179653491101124	0.0296463744309067	0.134	0.168	1	0.0296463744309067	Calhm2
